case_id,segmentation_A,segmentation_B,warped_segmentation_A,flips_percentage,log_jac_std,dice,hd95
ACDC.patient132.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.warped_ES_seg.nii.gz,0.0,0.010797501,0.8590307144399377,1.7154214566473243
ACDC.patient132.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient132/ACDC.patient132.warped_ED_seg.nii.gz,0.0,0.011318316,0.8543307649708717,1.6094757082487299
ACDC.patient133.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.warped_ES_seg.nii.gz,0.0,0.011302846,0.8039706276196849,2.9711971193069773
ACDC.patient133.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient133/ACDC.patient133.warped_ED_seg.nii.gz,0.0,0.0100563085,0.8039783998625327,2.9611560476644527
ACDC.patient134.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.warped_ES_seg.nii.gz,0.0,0.013981403,0.604992162820554,4.020419048578245
ACDC.patient134.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient134/ACDC.patient134.warped_ED_seg.nii.gz,0.0,0.014717274,0.6197532453756603,3.9679783489807736
ACDC.patient135.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.warped_ES_seg.nii.gz,0.0,0.00930815,0.761595758798074,2.524556686844219
ACDC.patient135.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient135/ACDC.patient135.warped_ED_seg.nii.gz,0.0,0.009150243,0.7533750430759457,2.6138730843212596
ACDC.patient136.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.warped_ES_seg.nii.gz,0.0,0.010894578,0.6974522011188905,3.441518440112253
ACDC.patient136.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient136/ACDC.patient136.warped_ED_seg.nii.gz,0.0,0.011777807,0.6830899491311092,3.5421264251020452
ACDC.patient137.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.warped_ES_seg.nii.gz,0.0,0.017889705,0.6783661078341433,4.881921641517377
ACDC.patient137.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient137/ACDC.patient137.warped_ED_seg.nii.gz,0.0,0.01775619,0.6674207067724026,4.962801870557139
ACDC.patient138.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.warped_ES_seg.nii.gz,0.0,0.011735251,0.5929921944996444,5.482496247314106
ACDC.patient138.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient138/ACDC.patient138.warped_ED_seg.nii.gz,0.0,0.012908127,0.5936612317736768,5.436707354840254
ACDC.patient139.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.warped_ES_seg.nii.gz,0.0,0.018268535,0.5883550051315908,4.126943839882286
ACDC.patient139.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient139/ACDC.patient139.warped_ED_seg.nii.gz,0.0,0.018738242,0.5658833746616061,4.387425886722793
ACDC.patient140.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.warped_ES_seg.nii.gz,0.0,0.023181692,0.5862291824389471,5.557287276822367
ACDC.patient140.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient140/ACDC.patient140.warped_ED_seg.nii.gz,0.0,0.023451343,0.5817394291013267,5.666943355973419
ACDC.patient141.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.warped_ES_seg.nii.gz,0.0,0.017131202,0.5174903233035416,8.12507953072552
ACDC.patient141.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient141/ACDC.patient141.warped_ED_seg.nii.gz,0.0,0.017250065,0.5130198603980441,8.177981866378984
ACDC.patient142.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.warped_ES_seg.nii.gz,0.0,0.014205872,0.41800071193512717,5.737863977293564
ACDC.patient142.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient142/ACDC.patient142.warped_ED_seg.nii.gz,0.0,0.013640787,0.4117409245716203,5.988035701276972
ACDC.patient143.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.warped_ES_seg.nii.gz,0.0,0.01703964,0.6622549047337637,4.527525231651946
ACDC.patient143.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient143/ACDC.patient143.warped_ED_seg.nii.gz,0.0,0.017441416,0.6542762048732199,4.753765724587055
ACDC.patient144.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.warped_ES_seg.nii.gz,0.0,0.013183382,0.5085815070488481,5.599121829587754
ACDC.patient144.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient144/ACDC.patient144.warped_ED_seg.nii.gz,0.0,0.012963963,0.4972871281584185,5.526565157296176
ACDC.patient145.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.warped_ES_seg.nii.gz,0.0,0.009650109,0.7656111551435366,2.298109489245752
ACDC.patient145.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient145/ACDC.patient145.warped_ED_seg.nii.gz,0.0,0.009707802,0.753751756699829,2.3874258867227933
ACDC.patient146.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.warped_ES_seg.nii.gz,0.0,0.016689379,0.4561309812032892,7.791275200349927
ACDC.patient146.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient146/ACDC.patient146.warped_ED_seg.nii.gz,0.0,0.015510773,0.4496377377909917,8.004593020608619
ACDC.patient147.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.warped_ES_seg.nii.gz,0.0,0.014689301,0.5872101743002686,6.2142924744719465
ACDC.patient147.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient147/ACDC.patient147.warped_ED_seg.nii.gz,0.0,0.015040347,0.5690941867169917,6.258228581708296
ACDC.patient148.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.warped_ES_seg.nii.gz,0.0,0.012726033,0.7354139111398202,3.5275252316519463
ACDC.patient148.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient148/ACDC.patient148.warped_ED_seg.nii.gz,0.0,0.012674374,0.7333973166701028,3.7378639772935642
ACDC.patient149.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.warped_ES_seg.nii.gz,0.0,0.017700398,0.6295113517935355,4.063375165987583
ACDC.patient149.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient149/ACDC.patient149.warped_ED_seg.nii.gz,0.0,0.0176138,0.6175004294890867,4.0917511287390225
ACDC.patient150.ES_ED,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.warped_ES_seg.nii.gz,0.0,0.015259949,0.481648431209446,6.443287624229974
ACDC.patient150.ED_ES,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.ED_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.ES_seg.nii.gz,evaluation_results/ants/SyN/ACDCMM/results/ACDC.patient150/ACDC.patient150.warped_ED_seg.nii.gz,0.0,0.01514711,0.4851695361159983,6.577449132455908
